id,drill_name,age_range,ai_coaching_notes,channel,common_flaws_fixed,competition_level,created_at,created_by_coach_id,description,difficulty_level,duration,equipment_needed,est_duration_minutes,frequency_guidance,indoor_outdoor,max_age,mechanic_focus,min_age,primary_skill,progression_level,reps_guidance,requires_partner,safety_notes,secondary_skill,skill_category,source,space_required,status,success_markers,tags,thumbnail_url,updated_at,url_verified_at,youtube_start_seconds,youtube_url,youtube_video_id,_joined_problem_count,_joined_problem_curated,_joined_problem_labels,_joined_problem_slugs
7d82c674-bbcf-44da-99cf-4c1a8e1c123f,Knee Drill,6-10,"From your knees, snap your wrist through the ball for backspin.",ARM Pitching Development,no wrist snap | poor backspin,both,2026-02-23T03:51:02.966737+00:00,,Kneel and throw using only forearm and wrist.,Beginner,,Baseball,,,Both,10,wrist snap | backspin,6,pitching,,,true,,,Pitching,,Small,approved,,,https://img.youtube.com/vi/McHb2hXrTrE/hqdefault.jpg,2026-02-23T03:51:02.966737+00:00,,,https://www.youtube.com/watch?v=McHb2hXrTrE,McHb2hXrTrE,2,no-wrist-snap:auto:100 | inconsistent-release:auto:100,No wrist snap | Inconsistent release / command,no-wrist-snap | inconsistent-release
1cf0e1cf-3ea6-4610-85ab-73cad0708d37,Leg Lift Drill,6-12,Lift your knee to your belt and hold steady.,YouGotMOJO,poor balance | rushing,both,2026-02-23T03:51:02.966737+00:00,,Practice leg lift to balance point and hold.,Beginner,,Baseball | glove,,,Both,12,balance | leg lift height,6,pitching,,,false,,,Pitching,,Small,approved,,,https://img.youtube.com/vi/ImeXGqKYP7Y/hqdefault.jpg,2026-02-23T03:51:02.966737+00:00,,,https://www.youtube.com/watch?v=ImeXGqKYP7Y,ImeXGqKYP7Y,2,lunging:auto:100 | rushing-delivery:auto:100,Lunging / poor balance | Rushing the delivery,lunging | rushing-delivery
e5d28c39-30b0-48fd-9534-8a43cd8154db,Hip Lead Drill,8-12,"Your hip goes first, your arm follows.",Dan Blewett,no hip lead | leaking,both,2026-02-23T03:51:02.966737+00:00,,Focus on leading with hip toward home plate.,Intermediate,,Baseball | glove,,,Both,12,hip lead | weight shift,8,pitching,,,true,,,Pitching,,Medium,approved,,,https://img.youtube.com/vi/4NOo7JSK6eA/hqdefault.jpg,2026-02-23T03:51:02.966737+00:00,,,https://www.youtube.com/watch?v=4NOo7JSK6eA,4NOo7JSK6eA,2,lunging:auto:100 | no-hip-lead:auto:100,Lunging / poor balance | No hip lead / separation,lunging | no-hip-lead
45f3c274-4d4c-473f-bb3a-a74ecd64ef04,Follow Through Drill,7-12,FREEZE in your finish. Check your position for 3 seconds.,ARM Pitching Development,stopping short | no follow-through,both,2026-02-23T03:51:02.966737+00:00,,Hold finish position after each pitch.,Beginner,,Baseball | glove,,,Outdoor,12,follow-through | finish position,7,pitching,,,true,,,Pitching,,Medium,approved,,,https://img.youtube.com/vi/McHb2hXrTrE/hqdefault.jpg,2026-02-23T03:51:02.966737+00:00,,,https://www.youtube.com/watch?v=McHb2hXrTrE,McHb2hXrTrE,2,short-arming:auto:100 | no-follow-through-throw:auto:100,Short-arming | No follow-through (throwing),short-arming | no-follow-through-throw
02521925-f738-4f32-a8e5-cc2951732244,10 Best Baseball Throwing Drills for Kids — Full Progression,6-12,"Every good throw starts the same way: (1) Find the seams and grip the ball, (2) Step toward your target with your front foot, (3) Point your glove at the target, (4) Throw and finish with your arm across your body. Practice that pattern on every single throw — not just in drills, but in warm-up catch too.",YouGotMOJO,no stepping toward target | sidearm throws | bad grip | no follow-through | throwing across body,both,2026-02-23T04:46:32.289399+00:00,,YouGotMOJO's definitive kids throwing drill video covers 10 sequential activities — from Extreme Catch (arm strength) to Bullseye (accuracy) to Over-Under (glove adaptability). Endorsed by WYAA and ideal for running as a full throwing station with ages 6-12.,Beginner,,Baseballs | gloves | cones | targets (optional),,,Both,12,complete throwing mechanics | footwork | accuracy | arm strength | catch-and-throw sequence,6,throwing,,,true,,,Throwing,,Medium,approved,,,https://img.youtube.com/vi/YRAjMC5F4sg/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=YRAjMC5F4sg,YRAjMC5F4sg,3,no-follow-through-throw:auto:100 | low-arm-slot:auto:100 | inaccurate-throws:auto:100,No follow-through (throwing) | Low arm slot / sidearm | Inaccurate throws,no-follow-through-throw | low-arm-slot | inaccurate-throws
69d859e5-5214-4b2d-b42f-07fcc56ff519,"Throwing Progression for Youth Players — Knee, Hip, Full",6-12,"We build your throw in three steps. First, from your knees — throw only using your arm and wrist snap. Second, stand wide and add a hip turn. Third, full throw with a step. Each step adds one more piece until you have the whole throw working together. Go slow first, then speed it up.",Dominate the Diamond,throwing with only the arm | no torso rotation | elbow dropping below shoulder | no follow-through,both,2026-02-23T04:46:32.289399+00:00,,"Coach Duke and Coach Steve from Dominate the Diamond walk through the three-phase throwing progression: (1) kneeling throw to isolate arm action, (2) hip-width stance to add torso rotation, (3) full throw with stride. Endorsed by WYAA as a top youth throwing resource.",Beginner,,Baseballs | gloves,,,Both,12,arm action | wrist snap | upper body rotation | hip engagement | full throwing motion sequencing,6,throwing,,,true,,,Throwing,,Medium,approved,,,https://img.youtube.com/vi/77r6mWAUecA/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=77r6mWAUecA,77r6mWAUecA,3,throwing-mechanics:auto:100 | low-arm-slot:auto:100 | no-follow-through-throw:auto:100,Poor throwing mechanics | Low arm slot / sidearm | No follow-through (throwing),throwing-mechanics | low-arm-slot | no-follow-through-throw
91bc52cf-a234-4ad3-97a6-6df6038c752c,Game-Speed Rundown Execution,12-16,"Use your fastest players as runners and score it: out in ≤2 throws = defense wins. Cue 'sprint, show, dart' — full-speed close, ball shown early, short dart throw on the receiver's call. Rotate at full speed.",Antonelli Baseball,runner escapes rundowns | panics in rundowns | doesn't follow the throw,both,2026-08-04T15:36:04.815116+00:00,,"Pro-level rundown execution at game speed — sprinting to close distance, ball visible above the shoulder, dart-throw timing, and rotating behind the play.",Advanced,,bases | baseballs | fast runners,,1x/week in-season,Outdoor,16,closing speed | dart throw timing | rotation depth,12,Rundowns,4,"8-10 competitive reps, scored",true,"Game-speed dart throws at short range demand focus — receivers give a clear target away from the runner's head, and runners wear helmets.",Transfer,Team Defense,ai_expansion_008,Medium,approved,Defense wins 80% of reps vs. fast runners | Dart throws released on the receiver's call — never early | Rotation continues seamlessly through multiple throws when needed,rundown | pickle | game speed | advanced,https://img.youtube.com/vi/OAbBekHAk_g/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=OAbBekHAk_g,OAbBekHAk_g,1,rundowns:curated:3,Panics in rundowns,rundowns
d685834e-1b6a-45ad-b06a-d7cf63447eef,First Base Fundamentals — Finding the Bag & the Stretch,8-12,"Cue 'find it with your feet, face the thrower, stretch on release — not before.' Rep the footwork with no ball first: sprint to the bag from fielding depth, find it, set. Then add easy chest-high throws.",Ultimate Baseball Training,can't find the bag | stretches too early | first baseman fundamentals,both,2026-08-04T15:36:04.815116+00:00,,"Core first-base play: getting to the bag, setting the feet, and basic stretch mechanics to receive throws. The starting point before picks and off-line throws.",Beginner,,base | baseballs | first baseman's mitt (optional),,2x/week for first basemen,Outdoor,12,find the bag | heel on the bag | stretch timing,8,First-base footwork,2,"3 rounds of 8 reps (footwork only, then with throws)",true,,Receiving throws,Fielding (Infield),ai_expansion_008,Medium,approved,"Finds the bag without looking down | Stretch happens as the throw is released, not as the fielder arrives | Heel contact maintained through the catch",first base | footwork | stretch,https://img.youtube.com/vi/95B1kSchurQ/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=95B1kSchurQ,95B1kSchurQ,1,first-base-footwork:curated:1,Fumbles footwork around first base,first-base-footwork
a663b235-d115-4a52-a9d4-b33ba37e0e2a,Foul Line Throw — First Throw Introduction for Beginners,6-8,"Today we just throw. Line up on the line, step toward center field, and let it go! Do not worry about where it goes — just step and throw. We start with wiffle balls so there is no pressure. The only goal: step TOWARD where you want the ball to go before you throw it.",YouGotMOJO,fear of throwing | no step | stiff arm | no follow-through,both,2026-02-23T04:46:32.289399+00:00,,"A MOJO-recommended first-day throwing drill. Players line up on the foul line and throw into centerfield — no catching partner needed. Starts with wiffle balls for confidence, progresses to tennis then baseballs. Removes accuracy pressure and focuses purely on the step-and-throw motor pattern.",Beginner,,Wiffle balls | tennis balls | baseballs (progressive),,,Outdoor,8,first throw introduction | step-and-throw | arm extension | throwing without fear,6,throwing,,,false,,,Throwing,,Full Field,approved,,,https://img.youtube.com/vi/YRAjMC5F4sg/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=YRAjMC5F4sg,YRAjMC5F4sg,3,inaccurate-throws:auto:100 | no-follow-through-throw:auto:100 | fear-of-ball:auto:100,Inaccurate throws | No follow-through (throwing) | Fear of the ball / turns away,inaccurate-throws | no-follow-through-throw | fear-of-ball
d873c9db-09cd-406c-b53b-fbd6d5033185,Wall Ball Solo Drill — Partner-Free Mechanics Builder,7-12,"Do not just throw for fun — practice your mechanics on EVERY throw. Grip, step, throw, follow through. When the ball comes back, grip it quick and throw again. Work up to 50 throws in a row with perfect mechanics. Players who practice right at home improve much faster than those who only work at team practice.",Dan Blewett,slow ball transfer | sloppy mechanics when unsupervised | poor rhythm,both,2026-02-23T04:46:32.289399+00:00,,"Dan Blewett's wall drill lets players practice full throwing mechanics solo. Throw against the wall, receive the rebound, and immediately throw again — building the catch-and-throw rhythm critical for all defensive positions. Perfect for home practice.",Beginner,,Tennis ball or baseball | wall or rebounder net,,,Both,12,throwing mechanics | quick transfer | catch-and-throw rhythm | accuracy,7,throwing,,,false,,,Throwing,,Small,approved,,,https://img.youtube.com/vi/4NOo7JSK6eA/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=4NOo7JSK6eA,4NOo7JSK6eA,1,slow-transfer:auto:100,Slow transfer / exchange,slow-transfer
73f5fef2-af64-4577-998d-da854cebb0cf,Crow Hop — Arm Strength and Outfield Throwing,8-12,"The crow hop is like winding up a throw with your whole body. After you catch the ball: hop onto your throwing-side foot, then stride forward with your front foot and throw. Hop, stride, throw! You will throw much harder when your whole body moves toward the target. Practice from short distance first, then go longer.",Ultimate Baseball Training,throwing flat-footed from outfield | weak throws | no momentum | short-arming,both,2026-02-23T04:46:32.289399+00:00,,"Ultimate Baseball Training covers the crow hop — the skip-step used by outfielders to generate momentum before throwing. Correct footwork (hop, plant, stride, throw) multiplies power and distance. Essential for 8U+ players who play outfield and need to make longer throws.",Intermediate,,Baseball | glove | open field,,,Outdoor,12,crow hop footwork | momentum transfer | long throw mechanics | outfield throwing,8,throwing,,,true,,,Throwing,,Full Field,approved,,,https://img.youtube.com/vi/ZMuVnmUY2CI/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=ZMuVnmUY2CI,ZMuVnmUY2CI,2,short-arming:auto:100 | weak-throws:auto:100,Short-arming | Weak throws / arm strength,short-arming | weak-throws
012241e0-c2ce-4a32-b037-39f90bd35437,Extreme Catch — Progressive Distance Arm Builder,7-12,"Every time you both catch it, take one step back. The goal: get as far apart as possible before someone drops it! To throw far, use everything we practiced — crow hop, full arm swing, throw over your front foot. The farther you get, the more your whole body has to work. Who can make it the farthest?",YouGotMOJO,weak throws | no challenge in regular catch | mechanical breakdown at distance,both,2026-02-23T04:46:32.289399+00:00,,Partners start close and take one step back each time both players catch cleanly. The pair that gets farthest wins. This game from YouGotMOJO builds arm strength naturally through progressive distance while keeping kids intensely engaged — the most game-like arm strength drill available.,Beginner,,Baseball | gloves | cones to mark distances,,,Outdoor,12,arm strength | progressive distance throwing | accuracy under increasing challenge,7,throwing,,,true,,,Throwing,,Full Field,approved,,,https://img.youtube.com/vi/YRAjMC5F4sg/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=YRAjMC5F4sg,YRAjMC5F4sg,1,weak-throws:auto:100,Weak throws / arm strength,weak-throws
3269f5db-7541-42a7-b085-0b209f0dd8a6,Bullseye Challenge — Throwing Accuracy Competition,7-12,"Pick a spot on the target — the EXACT spot. Do not aim for the whole thing — aim for a spot the size of your fist. Before every throw, know exactly where you are throwing. Great throwers always have a precise target in mind. How many bullseyes in 10 throws? Challenge a teammate!",YouGotMOJO,inaccurate throws | no specific target focus | mechanical inconsistency | throwing without intent,both,2026-02-23T04:46:32.289399+00:00,,YouGotMOJO's Bullseye drill — players compete to hit a marked target at game-realistic distances. Points for hitting the bullseye create competitive pressure that simulates the focus needed to make accurate game throws.,Beginner,,Baseballs | gloves | strike zone target or bucket,,,Outdoor,12,throwing accuracy | repeatable mechanics | release point consistency,7,throwing,,,false,,,Throwing,,Medium,approved,,,https://img.youtube.com/vi/YRAjMC5F4sg/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=YRAjMC5F4sg,YRAjMC5F4sg,1,inaccurate-throws:auto:100,Inaccurate throws,inaccurate-throws
726384a7-dacf-440b-8b42-381843a01722,Over-Under — Two Ways to Throw and Catch,6-10,"Two throws, two catches. First: regular overhand — partner catches fingers UP. Second: underhand flip — partner catches fingers DOWN. Stay ready because it alternates! Baseball players have to catch balls at every height — this drill builds that awareness fast.",YouGotMOJO,only knowing one glove position | no experience with underhand flips | stiff unfamiliar glove work,both,2026-02-23T04:46:32.289399+00:00,,"Partners practice two throw types in sequence: a regular overhand throw caught fingers up, then a short underhand flip caught fingers down. Trains the glove position awareness and quick adaptability all infielders need.",Beginner,,Baseballs | gloves,,,Both,10,glove position variation | fingers-up vs. fingers-down | overhand vs. underhand flip,6,throwing,,,true,,,Throwing,,Small,approved,,,https://img.youtube.com/vi/YRAjMC5F4sg/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=YRAjMC5F4sg,YRAjMC5F4sg,1,one-hand-catching:auto:100,One-handed / stabs at the ball,one-hand-catching
e4309ffb-fa02-4c6d-ac87-a6580e8c5bff,High Five Drill — Elbow Up Arm Path Correction,6-10,"Before you throw, give me a high five with your throwing hand! Elbow up, hand back — like you are about to high five someone behind your shoulder. THEN throw. That is the right arm position. If your elbow drops below your shoulder, your ball goes sideways instead of straight. Elbow up equals ball going straight!",Dan Blewett,dropping elbow below shoulder | sidearm throws | low arm slot | slinging the ball,both,2026-02-23T04:46:32.289399+00:00,,"Referenced across multiple youth coaching resources — the coach asks the player to give a high five with their throwing arm before each throw. This cue gets the elbow up to shoulder height in the correct pre-throw position, preventing the drop-arm sidearm habit that plagues young players.",Beginner,,Baseball | glove,,,Both,10,elbow height | arm path | correct launch position | preventing drop arm,6,throwing,,,true,,,Throwing,,Small,approved,,,https://img.youtube.com/vi/4NOo7JSK6eA/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=4NOo7JSK6eA,4NOo7JSK6eA,2,throwing-mechanics:auto:100 | low-arm-slot:auto:100,Poor throwing mechanics | Low arm slot / sidearm,throwing-mechanics | low-arm-slot
50087451-2665-4c78-b968-ca56e9ceec3b,Point-and-Go Glove Drill — Align Your Body to the Target,6-10,"Point your glove at your target — like you are pointing with your finger — then throw. Your glove arm shows your body where to go! As you throw, your glove comes into your side and your chest turns to face where you pointed. Try it: point your glove at me, THEN throw. See how much straighter it goes? Point first, every single time.",YouGotMOJO,glove arm flopping | chest not facing target | throwing off-line | no alignment to target,both,2026-02-23T04:46:32.289399+00:00,,"Players point their glove elbow directly at their target before and during the throw. This simple point-and-go system automatically aligns the hips, shoulders, and chest toward the target, dramatically improving direction and accuracy for all age groups.",Beginner,,Baseball | glove,,,Both,10,glove arm direction | body alignment | chest toward target | throwing accuracy cue,6,throwing,,,true,,,Throwing,,Small,approved,,,https://img.youtube.com/vi/YRAjMC5F4sg/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=YRAjMC5F4sg,YRAjMC5F4sg,1,inaccurate-throws:auto:100,Inaccurate throws,inaccurate-throws
6759598d-9bfc-47b2-91f1-31c77fc97cb5,Kneel-Down Throw — Isolating Upper Body and Wrist Snap,6-10,"From your knees, throw using only your arm and wrist. Snap that wrist through the ball — like making it spin backward! Feel how your chest turns toward your partner as you throw? That is torso rotation adding power. Great arm mechanics first — then we add the legs.",Dominate the Diamond,lower body interference with arm mechanics | no wrist snap | stiff arm | poor extension,both,2026-02-23T04:46:32.289399+00:00,,"Phase one of Dominate the Diamond's throwing progression. Both players kneel on their throwing-side knee, 15-20 feet apart. The arm, wrist, and torso must do all the work — isolating the exact upper-body mechanics needed for a strong, accurate throw. Perfect for correcting arm flaws without footwork distraction.",Beginner,,Baseball | glove | partner,,,Both,10,arm action isolation | wrist snap | release point | torso rotation,6,throwing,,,true,,,Throwing,,Small,approved,,,https://img.youtube.com/vi/77r6mWAUecA/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=77r6mWAUecA,77r6mWAUecA,2,no-wrist-snap:auto:100 | barring-arm:auto:100,No wrist snap | Barring front arm / disconnected,no-wrist-snap | barring-arm
2b5adf22-f8b1-4cfe-87e9-fe7ec1a1957e,Long Toss Progression — Building Arm Strength Safely,9-12,"Long toss builds arm strength — but only if done right. Start at 30 feet, throw easy. Move back only when your arm feels warm and throws feel good. At max distance, let the ball arc up — do not throw flat. Then do 5 to 10 throws pulling distance back in at the end. Never throw max effort in the first 10-15 throws.",Dan Blewett,skipping warm-up progression | flat-lining at max distance | no cool-down pulldown | overexertion,both,2026-02-23T04:46:32.289399+00:00,,"Dan Blewett's safe long toss protocol for youth — start at 30 feet and build to maximum comfortable distance using the crow hop. Includes the crucial pulldown phase at the end to re-train accuracy after long toss. Safe, structured, and appropriate for 9-12 year olds when supervised.",Intermediate,,Baseballs | gloves | open field with 150+ feet of space,,,Outdoor,12,arm strength | crow hop at distance | arc on long throws | pulldown phase,9,throwing,,,true,,,Throwing,,Full Field,approved,,,https://img.youtube.com/vi/4NOo7JSK6eA/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=4NOo7JSK6eA,4NOo7JSK6eA,1,cold-arm:auto:100,Throws without warming up / arm soreness,cold-arm
84930859-7689-4f1f-a9ba-5e71b4991af9,Quick Hands Quick Feet — Fast Transfer Drill,8-12,"The ball comes out of your glove into your throwing hand as FAST as possible. Catch, transfer, throw. One motion, no pause. Your throwing hand should already be moving toward the ball as your glove closes on it. Time yourself: how fast can you catch it and throw it back? Compete with a partner.",Dan Blewett,slow hands on transfer | fumbling | extra steps before throw | slow release,both,2026-02-23T04:46:32.289399+00:00,,"Pairs at short distance practice catching and transferring the ball to the throwing hand as fast as possible, then throwing back. Simulates the pressure of double-play footwork and quick-release infield throws. Referenced on Baseball Tutorials and multiple coaching resources.",Intermediate,,Baseball | glove,,,Both,12,ball transfer speed | catch-to-throw transition | quick release,8,throwing,,,true,,,Throwing,,Small,approved,,,https://img.youtube.com/vi/4NOo7JSK6eA/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=4NOo7JSK6eA,4NOo7JSK6eA,1,slow-transfer:auto:100,Slow transfer / exchange,slow-transfer
ce798b52-883f-4cf3-a6b8-311ef084a1be,Funnel Drill — Correct Arm Path Out of the Glove,7-12,"When your hands separate, the ball comes out of your glove going DOWN toward your hip — not out to the side. From the hip, the ball goes UP and over as you throw. Think of an underhand swing that turns into an overhand throw. Watch slow motion: DOWN from glove, then UP through the throw. That is the funnel.",Dan Blewett,wide arm circle | ball facing target on separation | ball coming out going sideways or up | loose inefficient arm path,both,2026-02-23T04:46:32.289399+00:00,,"Dan Blewett's funneling concept — the ball should exit the glove going DOWN toward the hip, then arc UP as the arm swings through. This compact path separates accurate, safe throwers from kids who develop arm trouble and accuracy issues. Shown in slow-motion breakdown.",Beginner,,Baseball | glove,,,Both,12,ball path from glove separation | compact arm action | preventing scarecrow/wide arm,7,throwing,,,true,,,Throwing,,Medium,approved,,,https://img.youtube.com/vi/4NOo7JSK6eA/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=4NOo7JSK6eA,4NOo7JSK6eA,0,,,
d4efaaad-808d-4e4f-8539-9c56c5c1835a,Clean Up Crew — Fun Fielding-to-Throw Game,6-10,"Your job is to clean up all the balls and throw them into the bucket! For every ball you throw in, call out the count. Fastest player wins! But remember: a strong, accurate throw from your correct position gets the ball in. Rushing and throwing wild will not work. Use your mechanics even in a race!",YouGotMOJO,low motivation in young players | no target focus | poor fielding-to-throw transition,both,2026-02-23T04:46:32.289399+00:00,,"YouGotMOJO's Clean Up Crew game — balls are spread across the field and players throw them all into a designated bucket as fast as possible. Disguises throwing practice as a fun game, builds the pick-up-and-throw sequence, and keeps energy high.",Beginner,,Many baseballs (10-20) | large bucket or target zone,,,Outdoor,10,fielding-to-throw sequence | throw accuracy to a target | fun motivation,6,throwing,,,false,,,Throwing,,Medium,approved,,,https://img.youtube.com/vi/YRAjMC5F4sg/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=YRAjMC5F4sg,YRAjMC5F4sg,2,slow-transfer:auto:100 | inaccurate-throws:auto:100,Slow transfer / exchange | Inaccurate throws,slow-transfer | inaccurate-throws
f1e620a8-1016-4097-b104-502ddcab967a,Selfies Solo Rebounder — Build Reps Without a Partner,7-12,"Throw, catch, throw, catch — keep a good rhythm going! Every time you catch it back, set your grip quickly and throw again with full mechanics. Count your reps. Can you get 25 in a row with good form? 50? Make good mechanics feel automatic so you do not have to think about them in a game.",YouGotMOJO,slow transfer | losing mechanics when unsupervised | poor transition rhythm | not practicing independently,both,2026-02-23T04:46:32.289399+00:00,,"YouGotMOJO's Selfies drill — throw at a wall or rebounder, catch the return, and throw again continuously. Builds the throw-catch-throw rhythm that is the foundation of all defensive play, letting players accumulate reps independently.",Beginner,,Baseball | glove | rebounder net or wall,,,Both,12,quick transfer | catch-and-throw rhythm | consistent mechanics | solo practice,7,throwing,,,false,,,Throwing,,Small,approved,,,https://img.youtube.com/vi/YRAjMC5F4sg/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=YRAjMC5F4sg,YRAjMC5F4sg,1,slow-transfer:auto:100,Slow transfer / exchange,slow-transfer
267777ed-01d2-4985-a4aa-5a1c41299f11,Fun Fielding Drill for Young Players,6-10,Keep your eyes on the ball. Get your glove out in front with fingers pointing down. Let the ball come to you — don't stab at it. Have fun and stay low like an alligator!,Antonelli Baseball,fear of the ball | pulling head | turning away | poor hand positioning | stiff hands,both,2026-02-23T03:29:20.093053+00:00,,"Former MLB infielder Matt Antonelli demonstrates an engaging fielding drill that young players love. Focuses on building confidence and proper mechanics in a fun, game-like format that keeps kids engaged while developing soft hands and proper glove positioning.",Beginner,,Baseballs | Gloves | Cones,,,Both,10,glove work | fielding position | ground ball approach | soft hands,6,fielding,,,true,,,Fielding (Infield),,Small,approved,,,https://img.youtube.com/vi/kOz3WRPiXr8/hqdefault.jpg,2026-02-23T03:29:20.093053+00:00,,,https://www.youtube.com/watch?v=kOz3WRPiXr8,kOz3WRPiXr8,3,one-hand-catching:auto:100 | fear-of-ball:auto:100 | pulling-head:auto:100,One-handed / stabs at the ball | Fear of the ball / turns away | Pulling head / eyes off ball,one-hand-catching | fear-of-ball | pulling-head
3a2f690d-095d-46ea-98e8-088a7a7ea7db,Throwing Accuracy Race — Competitive Catch Under Pressure,7-12,"First pair to 10 catches in a row wins! Any bad throw or drop resets your count to zero. So make GOOD throws — not fast throws. Rushing and breaking your mechanics is how you reset the count. Slow is smooth, smooth is fast. Your best mechanics give you the best chance to win.",Dominate the Diamond,rushing and breaking down mechanics under pressure | overthrowing when competing | losing accuracy in game conditions,both,2026-02-23T04:46:32.289399+00:00,,"Two pairs race to complete 10 accurate catches in a row — any bad throw or drop resets to zero. Forces players to maintain mechanics while feeling competitive pressure, simulating the mental challenge of making accurate game throws.",Beginner,,Baseballs | gloves,,,Outdoor,12,accuracy under mild pressure | mechanics under game-speed conditions | competitive mental focus,7,throwing,,,true,,,Throwing,,Medium,approved,,,https://img.youtube.com/vi/77r6mWAUecA/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=77r6mWAUecA,77r6mWAUecA,0,,,
530bc412-32f9-4d31-b892-f95ebced2514,Throwing Progression,6-12,"Build your throw in three steps: knees, then hips, then full throw.",Dominate the Diamond,throwing with only arm | no rotation,both,2026-02-23T04:46:32.289399+00:00,,"Three-phase throwing progression: knee, hip, full throw.",Beginner,,Baseballs | gloves,,,Both,12,arm action | wrist snap | full motion,6,throwing,,,true,,,Throwing,,Medium,approved,,,https://img.youtube.com/vi/77r6mWAUecA/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=77r6mWAUecA,77r6mWAUecA,1,throwing-mechanics:auto:100,Poor throwing mechanics,throwing-mechanics
f94e6efc-9146-469b-bee2-c46466d882aa,Catch Drill,6-9,"Fingers UP above belly, fingers DOWN below. Always two hands!",Bay Island Baseball,one-hand catching | wrong glove position,both,2026-02-23T04:46:32.289399+00:00,,Basic catching fundamentals - fingers up/down.,Beginner,,Baseballs | gloves,,,Both,9,catching fundamentals | two-hand catch,6,throwing,,,true,,,Throwing,,Small,approved,,,https://img.youtube.com/vi/pPx0lH8Kd3Y/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=pPx0lH8Kd3Y,pPx0lH8Kd3Y,1,one-hand-catching:auto:100,One-handed / stabs at the ball,one-hand-catching
3cc99259-c968-4977-bd66-c168250a27b8,Wall Ball,7-12,"Practice mechanics on EVERY throw. Grip, step, throw, follow through.",Dan Blewett,slow transfer | poor mechanics,both,2026-02-23T04:46:32.289399+00:00,,Solo throwing practice against a wall.,Beginner,,Baseball | wall,,,Both,12,throwing mechanics | rhythm,7,throwing,,,false,,,Throwing,,Small,approved,,,https://img.youtube.com/vi/4NOo7JSK6eA/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=4NOo7JSK6eA,4NOo7JSK6eA,2,slow-transfer:auto:100 | throwing-mechanics:auto:100,Slow transfer / exchange | Poor throwing mechanics,slow-transfer | throwing-mechanics
ad6b8ea5-77db-4779-a08a-d59ae44bcdfc,Crow Hop Drill,8-12,"Hop, stride, throw! Your whole body moves toward the target.",Ultimate Baseball Training,flat-footed throws | weak throws,both,2026-02-23T04:46:32.289399+00:00,,Skip-step to generate momentum for outfield throws.,Intermediate,,Baseball | glove,,,Outdoor,12,crow hop | momentum,8,throwing,,,true,,,Throwing,,Full Field,approved,,,https://img.youtube.com/vi/ZMuVnmUY2CI/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=ZMuVnmUY2CI,ZMuVnmUY2CI,2,fielding-flat-footed:auto:100 | weak-throws:auto:100,Fields flat-footed / not in front | Weak throws / arm strength,fielding-flat-footed | weak-throws
