media_resource_id,drill_id,canonical_drill_name,skill_category,drills_on_this_video,is_compilation,drill_schedulable,source_video_id,source_url,title,channel_or_source,duration_seconds,chapter_data_available,transcript_available,description_timestamps_available,current_start_seconds,proposed_start_seconds,proposed_end_seconds,evidence_type,evidence_note,confidence,verification_status,needs_manual_review
8bf20aa9-13dd-4158-8a54-811b24f93eca,b3534518-f0df-4f30-8378-0b7d084e5fb9,Infield Throwing Drill,Fielding (Infield),1,no,yes,98cZlSjRkw8,https://www.youtube.com/shorts/98cZlSjRkw8,,icoachbaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
db09d56d-eef1-4a98-b8de-eb74509bdd39,7ae1f28a-6e16-4163-b481-1b89226397eb,Infield/Outfield Priority Drill,Fielding (Fly Balls),1,no,yes,5q3b9m2ERho,https://www.youtube.com/watch?v=5q3b9m2ERho,,American Baseball Coaches Association (ABCA),,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
a195ac9f-3243-411d-97d5-9cd47708d137,ef98c922-d86a-46ea-913c-903b41c8ba2e,"Line Relay Race — Catch, Turn, Throw",Team Defense,1,no,yes,YipF1W7BDJM,https://www.youtube.com/watch?v=YipF1W7BDJM,,PowerNet,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
47133e4c-125f-4fed-9f25-b21c98e45e41,37f0c306-4c6c-4fa6-8491-96fa90893be9,Little League Cuts & Relays System,Team Defense,1,no,yes,Yle6R1-flA8,https://www.youtube.com/watch?v=Yle6R1-flA8,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
ed02f416-bc78-4bae-900b-e6ff63f7bfbd,31af2888-b541-479e-8a0f-78bcb528ea17,Load to Launch Drill,Hitting,1,no,yes,8t_2jHXCdaI,https://www.youtube.com/watch?v=8t_2jHXCdaI,,Hitting Done Right,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
eec70142-730f-4b3a-9fc6-b7779b5b40fe,62b2ed36-03da-4e9d-a424-1d94620fde7d,Machine-Fed Relay Sequences at Game Speed,Team Defense,1,no,yes,TJXQiYdueQc,https://www.youtube.com/watch?v=TJXQiYdueQc,,ATEC Sports,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
4ca8e553-5539-404d-afc4-8fa1ea3bff77,5f398d5c-6377-4119-b5b7-99b81f4b8028,MLB-Style Receiving & Framing Circuit,Catching,1,no,yes,Z1erh6UVR_w,https://www.youtube.com/watch?v=Z1erh6UVR_w,,YouGoProBaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
97ab887e-da81-48d2-947e-36e5e08616b7,478cb186-6370-494d-b94a-47136344ccd8,One-Knee Receiving — Advanced Framing Setup,Catching,1,no,yes,yJxiRn88Ms0,https://www.youtube.com/watch?v=yJxiRn88Ms0,,YouGoProBaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
5ecf2f54-7a64-40e0-8e0b-c5259d47136e,769ab66e-93c9-41bb-8519-91bd3e0ab186,Oppo Tee & Toss — Stay Inside the Ball,Hitting,1,no,yes,OhWNIpPlcgA,https://www.youtube.com/watch?v=OhWNIpPlcgA,,Pro Speed Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
34524163-6ab2-40b7-83aa-43be6c725943,744a47da-ef0c-42b0-b961-1175aaad42d9,Outfield Drop Step Drill,Fielding (Fly Balls),1,no,yes,qvwkdxepqTk,https://www.youtube.com/watch?v=qvwkdxepqTk,,Ripken Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
06d921f7-d48d-494f-83be-cb7eb03dd5b2,40b34435-fd5f-4263-ae2f-b53083ce4531,Overload/Underload Bat Speed Progression,Hitting,1,no,yes,Oz1oGdb0n-8,https://www.youtube.com/watch?v=Oz1oGdb0n-8,,Hitting Done Right - HDR,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
4a12ba25-884f-4a92-aeb8-568ab5b0aacc,9335a346-33a3-4bd1-b65c-2664f9c7fcfb,Pop-Up Slide — Slide and Advance,Baserunning,1,no,yes,wMZkEfiFBxc,https://www.youtube.com/watch?v=wMZkEfiFBxc,,CoachUp,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
50b9ea64-45a5-4b6a-a14d-23018ef55552,b67499b8-314b-415f-a789-c0b90f1f9a3f,Post-Throwing Recovery Routine,Arm Care,1,no,yes,EunHAooYktE,https://www.youtube.com/watch?v=EunHAooYktE,,ARM Pitching Development,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
8bef2349-27e9-4ea9-b826-69de2b056ef9,4106c25c-beeb-4d11-b1aa-eb9aa85978ae,"Pro Base-Stealing Package — Leads, Reads & Jumps",Baserunning,1,no,yes,iZK-Rtp1bv4,https://www.youtube.com/watch?v=iZK-Rtp1bv4,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
4512150f-72b8-47eb-83bb-7b877a9b7c4e,5abc9df7-d4ad-40d3-b95e-2eb275e82710,PVC Posture Drill,Hitting,1,no,yes,p7B12g_o4pQ,https://www.youtube.com/watch?v=p7B12g_o4pQ,,Hitting Done Right,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
5579e0a9-c6ba-4c52-90dc-560b888ed6c1,4cd55f36-4ac8-447a-9633-936c9b1f6c22,Ripken Soft Toss Drill,Soft Toss,1,no,yes,TZ9CQUmPjn8,https://www.youtube.com/watch?v=TZ9CQUmPjn8,,Ripken Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
7a883722-c045-4d0a-a6c3-b177b57f249d,2ac95ee1-db4f-4ab1-b2ec-569a5419b6ef,Second Baseman Flip/Throw Combo,Throwing,1,no,yes,6QIt-cYXL4s,https://www.youtube.com/watch?v=6QIt-cYXL4s,,Duke Baxter / Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
2db9ec4e-a8cc-4e65-957e-2cfa65683e35,b9bb75c7-9ed0-47ee-9d11-2de953510027,Secondary Lead & Delayed Steal,Baserunning,1,no,yes,SXfbP6x3iXI,https://www.youtube.com/watch?v=SXfbP6x3iXI,,YouGoProBaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
e6dac754-7f87-4ebc-9ab6-b7b9d8dd2f20,4e1975e2-eb6b-49a8-9d29-0b9d0afd2f68,Simple Throwing Progressions,Throwing,1,no,yes,LtzwCrthlTY,https://www.youtube.com/watch?v=LtzwCrthlTY,,Various,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
ab307282-6f88-473f-be54-10b4a09e2368,282be624-51e9-4a06-ab37-7646b0a3da8b,Sliding Practice Stations,Baserunning,1,no,yes,e_q6AWdgabQ,https://www.youtube.com/watch?v=e_q6AWdgabQ,,ZONED Sports Academy,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
e09ce7e5-91c3-4c62-9303-c5ed1af7b63e,6c655fff-6181-4b7b-b22b-e1401e2e1f27,Stay Back — Beat the Changeup,Hitting,1,no,yes,8_6Ea45fL5s,https://www.youtube.com/watch?v=8_6Ea45fL5s,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
33b3ec25-838e-4c7a-8eac-bf6da825be7e,f9d5d796-ce11-4964-bc70-a3ce5f8a607f,Steal Breaks — Reading the Pitcher & First Move,Baserunning,1,no,yes,JVwDSgbUfBM,https://www.youtube.com/watch?v=JVwDSgbUfBM,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
3f6bb93c-df3c-4d8b-9a2d-4edbc9026518,fac499f5-7d4b-49b2-a924-55c97a96eeef,Sunflower Seed Soft Toss,Soft Toss,1,no,yes,I5KNd4H_b4Q,https://www.youtube.com/watch?v=I5KNd4H_b4Q,,Coach Pat Ahearne,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
68350b90-79fa-43ab-96dd-f5ad838ecf9b,adf1d78d-fbe5-417c-a2d0-5860e555b356,The Best Youth Infield Drill,Fielding (Infield),1,no,yes,acYqNE9jRXI,https://www.youtube.com/shorts/acYqNE9jRXI,,icoachbaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
7a0ecc1f-fa7b-4036-b26a-fac871f4fc4a,feb4908a-bcde-4744-9a56-010c49b01072,The Catch Drill — Track & Read Pitches,Hitting,1,no,yes,0Phvj-iyLcc,https://www.youtube.com/watch?v=0Phvj-iyLcc,,Coach Dan Blewett,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
ce4e9ea5-a5b7-4c94-8943-58940bfc0cf6,6517d249-a27d-41af-a86e-72bb8187c28b,The Cone Drill,Fielding (Infield),1,no,yes,Uj5lw17XvuI,https://www.youtube.com/watch?v=Uj5lw17XvuI,,Duke Baxter,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
5a4caf89-749e-4650-9fc4-d076046373e8,4c68b693-a617-4827-a732-653c2a64a27d,The Flamingo Drill,Fielding (Infield),1,no,yes,moFsNt7cOig,https://www.youtube.com/shorts/moFsNt7cOig,,icoachbaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
4a3ccd96-5247-48fe-912d-79f508ca15a3,192913af-c080-4361-b20e-f88f29db530f,The Hands Routine — Infield Fielding Drill,Fielding (Infield),1,no,yes,SHA1orN7eHE,https://www.youtube.com/watch?v=SHA1orN7eHE,,Antonelli Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
c3381398-8e07-4bbc-a7c3-e1a4b5334f35,25b42f9f-7769-47ac-ad0e-f9140091660e,The Lawnmower Drill — Arm Action & Wrist Snap,Pitching,1,no,yes,9EAbFFMBBGE,https://www.youtube.com/watch?v=9EAbFFMBBGE,,Dan Blewett,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
bf4e8b1a-38d8-445a-b6bb-6823f9fed2d5,aeae3e6a-487e-4f74-874d-edfeb83d3446,The Move-'Em At-Bat — Advancing Runners,Hitting,1,no,yes,_yEr3pFHQUA,https://www.youtube.com/watch?v=_yEr3pFHQUA,,Catalyst Sports,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
79430015-082c-4bb5-8324-00acb91413a2,2d15c6de-d4a9-414a-9755-533140dd68b0,Three-Ball Slow Roller Drill,Fielding (Infield),1,no,yes,Elzjz_qhLM4,https://www.youtube.com/watch?v=Elzjz_qhLM4,,Championship Productions,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
c76094d7-99dd-4898-8068-09d29de98f56,1f64a6c2-11bd-40d4-a45d-ae028f83db91,Two Balls Toss Drill,Soft Toss,1,no,yes,pOu6Rfnf8og,https://www.youtube.com/watch?v=pOu6Rfnf8og,,Baseball Canada,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
6e49f506-a2f9-4e4b-adac-bfd85d8cc78e,dac833d7-c4f6-42ce-8409-ea83dd77fa65,Two-Base Pickle Drill,Team Defense,1,no,yes,OEYEvKRh2eQ,https://www.youtube.com/watch?v=OEYEvKRh2eQ,,GoDog Sports,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
e62ed54a-72d2-49b9-86af-347224f13377,6f1ef230-3f1a-4bcd-a969-87be5cdc65ed,Youth Infield Drill (Practice Anywhere),Fielding (Infield),1,no,yes,zp0hdAmWwZw,https://www.youtube.com/shorts/zp0hdAmWwZw,,icoachbaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
4b3e4600-dfed-43ce-85d9-fb798eb94780,ce379eeb-fa92-47f0-b41f-dd3831ebc5bc,Youth J-Band Routine — Pre-Throwing Activation,Arm Care,1,no,yes,yrgUzW0UK40,https://www.youtube.com/watch?v=yrgUzW0UK40,,ARM Pitching Development,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
fe1c2357-d136-4857-9b61-bffede5e8ae4,e7bd95b6-d491-49e2-a383-7fc381e7b0ce,Youth Receiving Foundations — Quiet Glove & Soft Hands,Catching,1,no,yes,JDRg2nvAwqU,https://www.youtube.com/watch?v=JDRg2nvAwqU,,Catching Made Simple (Coach Bougie),,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
df229907-730b-482e-bc9b-cf0af548db21,8f9473e4-ff47-41cd-96b1-756aa76a3379,2 Outfield Drills for Fly Balls,Fielding (Fly Balls),1,no,no,sDhB2fAoQsA,https://www.youtube.com/watch?v=sDhB2fAoQsA,,MegRem Softball (applicable to baseball),,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
75acc184-f354-4c23-92fd-2ce45cedf572,79c17c8e-3331-4930-a729-a0d18196cf73,3 Great Drills for Teaching Fly Balls,Fielding (Fly Balls),1,no,no,Lnfgd_ld_CM,https://www.youtube.com/watch?v=Lnfgd_ld_CM,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
07822e26-beac-466d-b887-8330728e874d,f0c8b459-6bb1-499b-8fae-3969e7917846,3 Simple Fielding Drills for Youth Players,Fielding (Infield),1,no,no,EZtJ9JNPE2k,https://www.youtube.com/watch?v=EZtJ9JNPE2k,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
46c4eb6f-0485-485b-beb3-e2053e543799,fe58cb41-277b-4757-bd46-dc78206d4d45,3 Simple Framing Drills for Catchers,Catching,1,no,no,Kwo1k2i-tSE,https://www.youtube.com/watch?v=Kwo1k2i-tSE,,YouGoProBaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
c8c4d7ac-62ca-45d9-a9d6-4254f9614ea5,64c760e9-fb4d-449a-ba23-81dd057e0b11,4 High-Energy Infield Drills,Fielding (Infield),1,no,no,U9Gr4OnGJQA,https://www.youtube.com/watch?v=U9Gr4OnGJQA,,Dominate the Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
f63850c6-a71b-4e94-94fc-993774afdd12,0339e559-16cd-4912-94f6-a895ab8dc119,5 Essential Hitting Drills for Youth Baseball,Hitting,1,no,no,3NqJh3hfYZc,https://www.youtube.com/watch?v=3NqJh3hfYZc,,Jermaine Curtis (Pros Cave),,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
3a52114e-2c66-4eeb-8787-b03fc4c14222,1176adaf-60f6-4dc1-a596-f30773a9c5be,5 Youth Pitching Drills From Your Knees,Pitching,1,no,no,Sx15PJz027o,https://www.youtube.com/watch?v=Sx15PJz027o,,Antonelli Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
99b95663-51a1-4558-a0ad-82cba5ac2cfa,bca3c9cb-536d-4066-b9d5-5d960f4eb9a7,5-Point Baserunning Checklist Drill,Baserunning,1,no,no,k9ihDpMSAdM,https://www.youtube.com/watch?v=k9ihDpMSAdM,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
3b575a1a-487d-4543-be92-90db8bf11c09,01316f5d-8ea2-451f-a243-5e5edbd47d74,Catcher Footwork Skills and Drills,Catching,1,no,no,y4Ep5hji9TI,https://www.youtube.com/watch?v=y4Ep5hji9TI,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
c7f1c80b-c900-479a-b34a-ba3698502e40,41594e0a-9e09-44f9-96f5-5b4ef955afab,Catching For Beginners (Jingle),Catching,1,no,no,XySDLIYnuyw,https://www.youtube.com/shorts/XySDLIYnuyw,,Coach Ballgame,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
edb690de-2d14-4127-8bf8-3f6b22dcd803,023d2682-3b38-4917-9ae2-6346e30c9abf,Changeup Grip Menu — Match the Grip to the Hand,Pitching,1,no,no,Ji0QzOJe3hE,https://www.youtube.com/watch?v=Ji0QzOJe3hE,,ARM Pitching Development,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
f531d942-b685-450a-8b51-63caf11fb191,97efe128-5367-4ad5-959e-9c32f3b565e3,Essential Outfield Drills — Fly Balls and Ground Balls,Fielding (Fly Balls),1,no,no,WUIM8NqNETg,https://www.youtube.com/watch?v=WUIM8NqNETg,,Ultimate Baseball Training,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
cd5f51a8-c15b-4a57-806d-8b219b5f93b6,b2de2724-cd95-417e-ad7a-d6df5e55b34d,Fastest Technique Running Out of the Box,Baserunning,1,no,no,tduq0roBxl0,https://www.youtube.com/watch?v=tduq0roBxl0,,Coach Lou Colon,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
176c8392-d1df-45ca-a7b7-9b486477752c,874e0c3a-14d6-4edd-beed-e943c1373d6d,High Tee Drill,Hitting,1,no,no,iKX-qxQ1X5g,https://www.youtube.com/watch?v=iKX-qxQ1X5g,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
d26ecce0-e6cc-4c0f-954b-5a8c8cb84397,32b31e2c-78f6-47a2-a166-7ce9a3053969,Hitting Tips for Tee Ball (4-5 Year Olds),Hitting,1,no,no,k8Lzh6YJLUE,https://www.youtube.com/watch?v=k8Lzh6YJLUE,,That805Life,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
22915c6c-903a-49a2-b9e4-e8d1d99ebf98,6103f317-ff80-4422-a86a-e83d9e15d80b,How to Bunt - Youth Skills,Bunting,1,no,no,jw2edYj5Pk4,https://www.youtube.com/watch?v=jw2edYj5Pk4,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
ae9b2bf6-fc02-4330-ad3b-1bb419aba10d,a50b19b7-e1ef-48fb-81b0-7cff9a96a0a0,How to Bunt Like a PRO,Bunting,1,no,no,jQ155czytTU,https://www.youtube.com/watch?v=jQ155czytTU,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
3b484b19-788e-480e-b31a-3ad14919a6ae,6594d761-ce0b-4f2b-b72f-1f19fdb6574c,How to Catch a Fly Ball With Confidence,Fielding (Fly Balls),1,no,no,e_8zNKXz_FQ,https://www.youtube.com/watch?v=e_8zNKXz_FQ,,Various,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
1131d62b-da31-4a72-8c7b-d22555b50e50,5c529012-7999-489d-90cb-4ccbeab94846,How to Get a T-Baller to Catch a Ball,Catching,1,no,no,5Tq5EwiESHA,https://www.youtube.com/shorts/5Tq5EwiESHA,,Coach Ballgame,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
d9c767cf-13f8-40d0-85a1-375acef23427,5357926b-8cb2-4ca4-86e7-ee389f6793d5,How to Run the Bases — Pro Tips,Baserunning,1,no,no,bWt9YWZiJps,https://www.youtube.com/watch?v=bWt9YWZiJps,,YouGoProBaseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
6ee050f1-ca0f-42bd-be26-4b317971b0b3,731d15d2-5e07-4a45-abb4-96163738905e,How to Soft Toss,Soft Toss,1,no,no,rV3EQ5tHcNE,https://www.youtube.com/watch?v=rV3EQ5tHcNE,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
934aae78-2514-4d49-896a-e3964f224ee7,fd2b2033-22ec-48f1-96c9-646bb2a1a6f3,In-Swing Off-Speed Adjustment,Hitting,1,no,no,oCq8NblqfQE,https://www.youtube.com/watch?v=oCq8NblqfQE,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
a9bd388f-4ca3-4c17-9b91-5289760090b5,6955e8e1-756d-4f11-a1ca-0675527ebc9e,Indoor Team Pitching Drills,Pitching,1,no,no,TPIs68iqZVA,https://www.youtube.com/watch?v=TPIs68iqZVA,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
396589e5-7850-4aec-872b-62f64a3e57f0,84ce5709-6afa-44ad-8a73-2e7c8320dd99,Opposite-Field Teaching Progression,Hitting,1,no,no,pn3xtpCc8uM,https://www.youtube.com/watch?v=pn3xtpCc8uM,,Dominate The Diamond,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
b34dc7b8-2b39-4112-848e-0695a0eb1d65,9611311a-34f7-444d-a98c-44b689a181b6,Rotational Efficiency Drills,Pitching,1,no,no,RXvrHLb0OII,https://www.youtube.com/watch?v=RXvrHLb0OII,,Various,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
e0ab4502-eaae-4114-879d-860f8bb6d5d4,a9b479c8-a255-4886-b35f-02986820de03,Skills and Drills for Baserunning,Baserunning,1,no,no,k7OgmDDosck,https://www.youtube.com/watch?v=k7OgmDDosck,,Schupak Sports,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
4ae8f02a-4ca6-448f-9820-5fec439bed65,9d2b4035-6c2c-4ae2-891c-c617aee30d22,"Teaching the Changeup — Fastball Arm, Slower Ball",Pitching,1,no,no,9CzbPIQfXmM,https://www.youtube.com/watch?v=9CzbPIQfXmM,,Coach Dan Blewett,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
b1df0bec-afa5-41a0-97c0-bba608e257e8,270f1772-259d-4a05-8376-6b993d20137b,Three Drill Progression,Fielding (Infield),1,no,no,Ey7Yr_zDgSI,https://www.youtube.com/watch?v=Ey7Yr_zDgSI,,Coach Steinman,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
f3df50d7-9e5e-4546-bd7f-85925bd27bba,a1914ed5-c1e1-4123-ad4c-66685131199b,Top 5 Blocking Drills for Catchers,Catching,1,no,no,Tjzv5anKEe0,https://www.youtube.com/watch?v=Tjzv5anKEe0,,Catching Made Simple,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
4499e6ae-1230-4bbb-a873-ef0220cbb0b5,1be09ab8-a1a3-45ca-945b-b7b26585c379,Top 5 Catching Drills for 8U,Catching,1,no,no,3QfepqKCWFo,https://www.youtube.com/watch?v=3QfepqKCWFo,,Coach Bougie,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
f6557497-c0b6-4df8-9856-7dd313672ad6,3ac709ad-ed24-436f-ae50-31c43c4261a7,Traditional Changeup — Grip & First Throws,Pitching,1,no,no,RJRjtqWjNnQ,https://www.youtube.com/watch?v=RJRjtqWjNnQ,,ARM Pitching Development,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
ec3d1d8f-3489-4ba2-a09f-79b370fd036f,e709ba50-5004-4e9c-a2b6-3abffa809e78,Youth Baseball Catching Drills,Catching,1,no,no,AeJ3RvgTgvM,https://www.youtube.com/watch?v=AeJ3RvgTgvM,,Antonelli Baseball,,no,no,no,,,,none,youtube.com unreachable — connect_rejected: gateway answered 403 to CONNECT (policy denial or upstream failure),none,unverified,yes
